household_type,income_group,year,federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
all_households,top_1_percent,2014,596200.0,424800.0,38000.0,129800.0,3500.0
hh_with_children,all_quintiles,1979,16000.0,7700.0,5800.0,1800.0,700.0
hh_with_children,all_quintiles,1980,15500.0,7800.0,5600.0,1400.0,600.0
hh_with_children,all_quintiles,1981,15900.0,8100.0,6100.0,1100.0,500.0
hh_with_children,all_quintiles,1982,14500.0,7200.0,6100.0,700.0,500.0
hh_with_children,all_quintiles,1983,14600.0,6900.0,6200.0,900.0,700.0
hh_with_children,all_quintiles,1984,16000.0,7300.0,6900.0,1100.0,800.0
hh_with_children,all_quintiles,1985,15800.0,7100.0,7000.0,1000.0,700.0
hh_with_children,all_quintiles,1986,17100.0,8000.0,7300.0,1100.0,700.0
hh_with_children,all_quintiles,1987,16900.0,7600.0,7300.0,1400.0,700.0
hh_with_children,all_quintiles,1988,17400.0,7700.0,7600.0,1300.0,700.0
hh_with_children,all_quintiles,1989,17800.0,7900.0,7800.0,1400.0,700.0
hh_with_children,all_quintiles,1990,17500.0,7500.0,8000.0,1200.0,700.0
hh_with_children,all_quintiles,1991,17400.0,7400.0,8100.0,1200.0,800.0
hh_with_children,all_quintiles,1992,17500.0,7400.0,8100.0,1200.0,800.0
hh_with_children,all_quintiles,1993,18300.0,7800.0,8200.0,1500.0,800.0
hh_with_children,all_quintiles,1994,18800.0,7800.0,8400.0,1600.0,900.0
hh_with_children,all_quintiles,1995,20200.0,8600.0,8800.0,1900.0,900.0
hh_with_children,all_quintiles,1996,20300.0,8800.0,8800.0,1900.0,800.0
hh_with_children,all_quintiles,1997,21600.0,9600.0,9100.0,2000.0,900.0
hh_with_children,all_quintiles,1998,22600.0,10100.0,9700.0,2000.0,900.0
hh_with_children,all_quintiles,1999,24600.0,11400.0,10100.0,2100.0,1000.0
hh_with_children,all_quintiles,2000,25900.0,12400.0,10300.0,2200.0,900.0
hh_with_children,all_quintiles,2001,22800.0,10100.0,10300.0,1500.0,900.0
hh_with_children,all_quintiles,2002,21500.0,9200.0,10100.0,1400.0,900.0
hh_with_children,all_quintiles,2003,20600.0,7900.0,9900.0,1900.0,900.0
hh_with_children,all_quintiles,2004,22300.0,8800.0,10200.0,2400.0,900.0
hh_with_children,all_quintiles,2005,23600.0,9400.0,10200.0,3200.0,800.0
hh_with_children,all_quintiles,2006,25100.0,10300.0,10400.0,3700.0,800.0
hh_with_children,all_quintiles,2007,25900.0,11100.0,10800.0,3300.0,700.0
hh_with_children,all_quintiles,2008,22100.0,8600.0,10800.0,2000.0,700.0
hh_with_children,all_quintiles,2009,19800.0,7200.0,10500.0,1500.0,700.0
hh_with_children,all_quintiles,2010,21900.0,8400.0,10500.0,2300.0,700.0
hh_with_children,all_quintiles,2011,21100.0,9100.0,9100.0,2100.0,700.0
hh_with_children,all_quintiles,2012,22600.0,10200.0,9100.0,2500.0,800.0
hh_with_children,all_quintiles,2013,25300.0,11000.0,10800.0,2700.0,800.0
hh_with_children,all_quintiles,2014,26700.0,11800.0,11000.0,3000.0,900.0
hh_with_children,lowest_quintile,1979,2300.0,-100.0,1700.0,300.0,400.0
hh_with_children,lowest_quintile,1980,2100.0,-100.0,1600.0,200.0,300.0
hh_with_children,lowest_quintile,1981,2200.0,,1700.0,200.0,300.0
hh_with_children,lowest_quintile,1982,2100.0,,1600.0,100.0,300.0
hh_with_children,lowest_quintile,1983,2100.0,,1500.0,100.0,400.0
hh_with_children,lowest_quintile,1984,2700.0,100.0,1800.0,200.0,500.0
hh_with_children,lowest_quintile,1985,2400.0,,1800.0,100.0,500.0
hh_with_children,lowest_quintile,1986,2300.0,,1700.0,100.0,400.0
hh_with_children,lowest_quintile,1987,1800.0,-200.0,1500.0,200.0,400.0
hh_with_children,lowest_quintile,1988,1800.0,-400.0,1700.0,200.0,400.0
hh_with_children,lowest_quintile,1989,1800.0,-600.0,1800.0,200.0,400.0
hh_with_children,lowest_quintile,1990,2100.0,-400.0,2000.0,200.0,400.0
hh_with_children,lowest_quintile,1991,1900.0,-700.0,2000.0,200.0,500.0
hh_with_children,lowest_quintile,1992,1800.0,-800.0,2000.0,200.0,500.0
hh_with_children,lowest_quintile,1993,1800.0,-900.0,2000.0,200.0,600.0
hh_with_children,lowest_quintile,1994,1300.0,-1400.0,2000.0,200.0,600.0
hh_with_children,lowest_quintile,1995,1300.0,-1800.0,2300.0,200.0,600.0
hh_with_children,lowest_quintile,1996,1100.0,-2000.0,2300.0,200.0,600.0
hh_with_children,lowest_quintile,1997,1200.0,-2100.0,2500.0,300.0,600.0
hh_with_children,lowest_quintile,1998,1300.0,-2300.0,2800.0,300.0,600.0
hh_with_children,lowest_quintile,1999,1500.0,-2300.0,2800.0,300.0,700.0
hh_with_children,lowest_quintile,2000,1200.0,-2400.0,2800.0,200.0,600.0
hh_with_children,lowest_quintile,2001,1000.0,-2500.0,2700.0,200.0,600.0
hh_with_children,lowest_quintile,2002,900.0,-2600.0,2800.0,200.0,600.0
hh_with_children,lowest_quintile,2003,900.0,-2600.0,2700.0,200.0,600.0
hh_with_children,lowest_quintile,2004,800.0,-2700.0,2700.0,200.0,500.0
hh_with_children,lowest_quintile,2005,700.0,-3000.0,2800.0,300.0,600.0
hh_with_children,lowest_quintile,2006,900.0,-2900.0,2900.0,300.0,500.0
hh_with_children,lowest_quintile,2007,700.0,-3300.0,3200.0,300.0,400.0
hh_with_children,lowest_quintile,2008,-800.0,-4600.0,3200.0,200.0,500.0
hh_with_children,lowest_quintile,2009,-1200.0,-4700.0,2900.0,100.0,500.0
hh_with_children,lowest_quintile,2010,-1200.0,-4900.0,3000.0,200.0,500.0
hh_with_children,lowest_quintile,2011,-1100.0,-4400.0,2600.0,200.0,500.0
hh_with_children,lowest_quintile,2012,-1000.0,-4200.0,2400.0,200.0,500.0
hh_with_children,lowest_quintile,2013,-700.0,-4400.0,2900.0,200.0,500.0
hh_with_children,lowest_quintile,2014,-700.0,-4400.0,2900.0,200.0,500.0
hh_with_children,second_quintile,1979,8100.0,2400.0,4400.0,700.0,600.0
hh_with_children,second_quintile,1980,7700.0,2500.0,4200.0,600.0,500.0
hh_with_children,second_quintile,1981,8100.0,2700.0,4600.0,500.0,400.0
hh_with_children,second_quintile,1982,7500.0,2300.0,4400.0,300.0,500.0
hh_with_children,second_quintile,1983,7300.0,2100.0,4400.0,400.0,500.0
hh_with_children,second_quintile,1984,8200.0,2300.0,4900.0,400.0,600.0
hh_with_children,second_quintile,1985,8200.0,2200.0,5000.0,400.0,600.0
hh_with_children,second_quintile,1986,8400.0,2300.0,5100.0,400.0,600.0
hh_with_children,second_quintile,1987,7900.0,1800.0,5100.0,500.0,600.0
hh_with_children,second_quintile,1988,8200.0,1700.0,5400.0,500.0,600.0
hh_with_children,second_quintile,1989,8000.0,1600.0,5400.0,500.0,500.0
hh_with_children,second_quintile,1990,8700.0,2000.0,5700.0,500.0,600.0
hh_with_children,second_quintile,1991,8200.0,1700.0,5500.0,400.0,600.0
hh_with_children,second_quintile,1992,7800.0,1400.0,5300.0,500.0,700.0
hh_with_children,second_quintile,1993,7900.0,1400.0,5300.0,500.0,700.0
hh_with_children,second_quintile,1994,7700.0,1100.0,5400.0,600.0,800.0
hh_with_children,second_quintile,1995,8100.0,1100.0,5700.0,600.0,800.0
hh_with_children,second_quintile,1996,7900.0,1000.0,5600.0,600.0,700.0
hh_with_children,second_quintile,1997,8300.0,1200.0,5800.0,600.0,700.0
hh_with_children,second_quintile,1998,8100.0,700.0,6100.0,600.0,700.0
hh_with_children,second_quintile,1999,8500.0,700.0,6300.0,600.0,800.0
hh_with_children,second_quintile,2000,8400.0,700.0,6400.0,600.0,700.0
hh_with_children,second_quintile,2001,7200.0,-200.0,6300.0,400.0,700.0
hh_with_children,second_quintile,2002,6600.0,-500.0,6100.0,400.0,700.0
hh_with_children,second_quintile,2003,5900.0,-1300.0,6000.0,500.0,700.0
hh_with_children,second_quintile,2004,6100.0,-1200.0,6100.0,600.0,700.0
hh_with_children,second_quintile,2005,6300.0,-1400.0,6200.0,700.0,700.0
hh_with_children,second_quintile,2006,6500.0,-1300.0,6400.0,800.0,600.0
hh_with_children,second_quintile,2007,7100.0,-1000.0,6800.0,800.0,500.0
hh_with_children,second_quintile,2008,4800.0,-2700.0,6500.0,500.0,500.0
hh_with_children,second_quintile,2009,4100.0,-2900.0,6100.0,300.0,600.0
hh_with_children,second_quintile,2010,4500.0,-2600.0,6100.0,500.0,600.0
hh_with_children,second_quintile,2011,4400.0,-1900.0,5300.0,400.0,600.0
hh_with_children,second_quintile,2012,4300.0,-2000.0,5200.0,500.0,600.0
hh_with_children,second_quintile,2013,5500.0,-1900.0,6200.0,600.0,600.0
hh_with_children,second_quintile,2014,5500.0,-2100.0,6300.0,600.0,700.0
hh_with_children,middle_quintile,1979,13800.0,5600.0,6500.0,1100.0,700.0
hh_with_children,middle_quintile,1980,13500.0,5800.0,6300.0,900.0,600.0
hh_with_children,middle_quintile,1981,14100.0,6100.0,6800.0,700.0,500.0
hh_with_children,middle_quintile,1982,13300.0,5500.0,6800.0,400.0,600.0
hh_with_children,middle_quintile,1983,12900.0,4900.0,6700.0,500.0,600.0
hh_with_children,middle_quintile,1984,13900.0,5100.0,7400.0,700.0,700.0
hh_with_children,middle_quintile,1985,14100.0,5100.0,7700.0,600.0,700.0
hh_with_children,middle_quintile,1986,14500.0,5200.0,8000.0,600.0,700.0
hh_with_children,middle_quintile,1987,14200.0,4600.0,8000.0,800.0,700.0
hh_with_children,middle_quintile,1988,14700.0,4700.0,8400.0,800.0,700.0
hh_with_children,middle_quintile,1989,14800.0,4800.0,8500.0,800.0,700.0
hh_with_children,middle_quintile,1990,15000.0,4900.0,8700.0,700.0,700.0
hh_with_children,middle_quintile,1991,14700.0,4700.0,8500.0,700.0,800.0
hh_with_children,middle_quintile,1992,14500.0,4500.0,8500.0,700.0,800.0
hh_with_children,middle_quintile,1993,14500.0,4400.0,8500.0,800.0,800.0
hh_with_children,middle_quintile,1994,14900.0,4400.0,8700.0,900.0,900.0
hh_with_children,middle_quintile,1995,15400.0,4500.0,8900.0,1000.0,900.0
hh_with_children,middle_quintile,1996,15500.0,4600.0,9000.0,1000.0,800.0
hh_with_children,middle_quintile,1997,16100.0,4900.0,9300.0,1100.0,800.0
hh_with_children,middle_quintile,1998,15900.0,4300.0,9800.0,1000.0,900.0
hh_with_children,middle_quintile,1999,16400.0,4300.0,10100.0,1000.0,1000.0
hh_with_children,middle_quintile,2000,16400.0,4300.0,10100.0,1000.0,900.0
hh_with_children,middle_quintile,2001,14900.0,3200.0,10200.0,700.0,900.0
hh_with_children,middle_quintile,2002,14100.0,2900.0,9700.0,600.0,900.0
hh_with_children,middle_quintile,2003,13000.0,1900.0,9500.0,800.0,800.0
hh_with_children,middle_quintile,2004,13700.0,2100.0,9800.0,1000.0,800.0
hh_with_children,middle_quintile,2005,14000.0,2100.0,9900.0,1300.0,800.0
hh_with_children,middle_quintile,2006,14300.0,2200.0,10000.0,1400.0,700.0
hh_with_children,middle_quintile,2007,14900.0,2500.0,10400.0,1300.0,700.0
hh_with_children,middle_quintile,2008,12200.0,600.0,10200.0,700.0,700.0
hh_with_children,middle_quintile,2009,11600.0,600.0,9800.0,600.0,700.0
hh_with_children,middle_quintile,2010,12200.0,900.0,9800.0,800.0,700.0
hh_with_children,middle_quintile,2011,11800.0,1900.0,8400.0,800.0,700.0
hh_with_children,middle_quintile,2012,12000.0,1900.0,8500.0,800.0,700.0
hh_with_children,middle_quintile,2013,13800.0,2200.0,9900.0,1000.0,700.0
hh_with_children,middle_quintile,2014,14300.0,2200.0,10100.0,1100.0,900.0
hh_with_children,fourth_quintile,1979,20300.0,9700.0,8200.0,1600.0,800.0
hh_with_children,fourth_quintile,1980,20200.0,10100.0,8100.0,1300.0,700.0
hh_with_children,fourth_quintile,1981,21400.0,10700.0,9000.0,1100.0,600.0
hh_with_children,fourth_quintile,1982,20000.0,9700.0,9000.0,600.0,700.0
hh_with_children,fourth_quintile,1983,19600.0,8800.0,9200.0,800.0,800.0
hh_with_children,fourth_quintile,1984,21000.0,9100.0,10100.0,1000.0,900.0
hh_with_children,fourth_quintile,1985,21000.0,9000.0,10300.0,900.0,800.0
hh_with_children,fourth_quintile,1986,21900.0,9300.0,10900.0,1000.0,800.0
hh_with_children,fourth_quintile,1987,21600.0,8500.0,11000.0,1300.0,800.0
hh_with_children,fourth_quintile,1988,22300.0,8700.0,11500.0,1200.0,800.0
hh_with_children,fourth_quintile,1989,22600.0,8900.0,11700.0,1200.0,800.0
